time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-0.123607853543,0.538872316527,26.3165341335,0.181612196246,0.0955864540425,0.0,-0.572722610021,1.4263516569,27.109215843,0.175777265348,0.123542726086,0.0,-899.812370814,-899.866463941,899.813781242,899.854218914
1.4400000000000008,-0.160455406961,0.628305870859,27.9489492426,0.191969875171,0.102962233211,0.0,-0.656112341971,1.5549547593,27.300456765,0.165449889733,0.121675826716,0.0,-899.810768476,-899.743382033,899.949699749,899.543340014
1.5000000000000009,-0.202423106289,0.725490399967,29.5920309568,0.201727074068,0.110298015952,0.0,-0.743388442019,1.68468989587,27.465331172,0.156264811421,0.123411127993,0.0,-899.596851831,-899.675194184,900.009960602,899.648339527
1.560000000000001,-0.249748557361,0.83049566164,31.2443359803,0.210849588136,0.117485824883,0.0,-0.834708017388,1.81562629127,27.6083539905,0.1418837243,0.111368124775,0.0,-900.039617399,-899.559892138,900.224960041,899.651321703
1.620000000000001,-0.302661717192,0.943378315553,32.9045901396,0.219195229153,0.124241416775,0.0,-0.929569628064,1.94723740077,27.7306801351,0.132839216886,0.114934939371,0.0,-899.595225504,-899.746474673,900.021367666,899.662158188
1.680000000000001,-0.361368823847,1.06417442826,34.5716253818,0.227089310389,0.131251477767,0.0,-1.02788348498,2.07941475506,27.8347633549,0.128898813904,0.120382123448,0.0,-899.399864168,-899.62779443,899.822650555,899.669284274
1.740000000000001,-0.426095198085,1.19293520061,36.2444818423,0.234848783192,0.138482067803,0.0,-1.13025831278,2.21274819855,27.9250120557,0.130161908797,0.120763767582,0.0,-899.80925156,-899.83255959,899.829546953,899.886727609
1.8000000000000012,-0.49708674485,1.32972805869,37.922352929,0.242570270325,0.145762424584,0.0,-1.23674030187,2.3471887854,28.0021970182,0.125578382525,0.12246495921,0.0,-899.972038372,-900.048846109,899.815150226,899.635383978
1.8600000000000012,-0.574594767852,1.47462682778,39.6045129162,0.250154594319,0.153013158621,0.0,-1.34748694331,2.48296128169,28.0681843333,0.128008701057,0.117396332447,0.0,-900.061077671,-899.863854651,899.852495635,899.956617418
1.9200000000000013,-0.658877384241,1.62772147214,41.2903508487,0.257895028432,0.159931702914,0.0,-1.46252522419,2.62041625441,28.1249694205,0.130931260795,0.110773579052,0.0,-900.543367677,-900.282669603,899.741602232,899.86597568
1.9800000000000013,-0.750178647142,1.78911025357,42.9793133425,0.265716712863,0.166579005125,0.0,-1.58140585813,2.75946416409,28.1725064884,0.129197778954,0.110817906865,0.0,-900.261399113,-900.269833113,899.954583473,899.890500244
2.0400000000000014,-0.848724728751,1.95889301651,44.6708744087,0.273273373124,0.173173429709,0.0,-1.70402088901,2.90022647193,28.2117168524,0.118488298907,0.108022104812,0.0,-900.281279192,-900.174704825,900.11426378,899.686043437
2.1000000000000014,-0.954739431274,2.13717482868,46.3645650616,0.280226226924,0.179563940102,0.0,-1.83032763562,3.04273941162,28.2435378536,0.110081892917,0.103298351396,0.0,-900.280077657,-900.095095231,900.167744147,899.831785037
2.1600000000000015,-1.06843568001,2.32405455841,48.0599454281,0.286869163443,0.185462481054,0.0,-1.96001847433,3.18681194996,28.2680924065,0.111952878492,0.0857843144837,0.0,-900.585199046,-899.881801009,899.911081958,899.990897868
2.2200000000000015,-1.19000258877,2.51963141583,49.7566107235,0.293605075741,0.190248451716,0.0,-2.09253677118,3.33265314571,28.28641355,0.112882161232,0.0636618573641,0.0,-900.911717186,-900.020305428,899.915563028,899.957386921
2.2800000000000016,-1.31957930769,2.724015737,51.4542033345,0.300400893673,0.19376275431,0.0,-2.22683159121,3.4803948412,28.2990206796,0.114015258215,0.0457128438123,0.0,-900.951046946,-900.22699902,900.109175322,900.159341695
2.3400000000000016,-1.4572348518,2.93731611486,53.1523652008,0.307143071074,0.196277817333,0.0,-2.3616948976,3.62986191801,28.3054320838,0.108859626247,0.0329794392742,0.0,-900.970717385,-900.45678483,900.209018395,900.004408324
2.4000000000000017,-1.60297489139,3.15963012411,54.8507126018,0.313619793321,0.197898330358,0.0,-2.496215207,3.78084481921,28.3052429123,0.106052639172,0.0110698748435,0.0,-901.03458937,-900.148942718,900.16643818,900.056525858
2.4600000000000017,-1.75675213194,3.39104558362,56.5488489884,0.320005124535,0.19831247647,0.0,-2.62944711003,3.93324717784,28.2984391425,0.107150681871,-0.0031067044463,0.0,-900.77146781,-900.198128904,899.992368981,900.040469681
2.520000000000002,-1.918460363,3.63164489556,58.2463738196,0.326413441593,0.198036340588,0.0,-2.76050964472,4.08700123662,28.2849519177,0.106105921903,-0.00777485255261,0.0,-900.363761015,-900.174900936,899.87451741,899.835857629
2.580000000000002,-2.08795875419,3.88151209719,59.9428982196,0.332707206359,0.197365395943,0.0,-2.88910850716,4.2422023489,28.2651843182,0.102361400398,-0.0190575877778,0.0,-900.066153984,-899.609420908,899.905199019,899.756991268
2.640000000000002,-2.26510362206,4.14075420884,61.6381088611,0.338659795901,0.196116986059,0.0,-3.0153300831,4.39949368097,28.2411709609,0.0920202636182,-0.0245566313809,0.0,-899.947994511,-899.725189201,900.130937836,899.715023563
2.700000000000002,-2.44974749594,4.40950212066,63.3317732399,0.344122740597,0.194850287624,0.0,-3.13906592776,4.55904030057,28.2136231271,0.0890336039185,-0.0149861576493,0.0,-899.894572379,-900.281568051,900.071791057,899.95316607
2.760000000000002,-2.64173696105,4.68787149184,65.0236300927,0.349363671323,0.194111342371,0.0,-3.2602779119,4.72023322362,28.1810032818,0.0837486302828,-0.00744892219664,0.0,-899.707190289,-900.012157446,900.105761451,899.893771501
